caseid,processname,processversion,archiveddate,status
97666,CCoreDeviceSubscriber,7.1,05/04/2018_07:53:05;,delete
97682,Project_Creation,1.6.0.6,05/04/2018_07:53:52;,delete
97664,CCoreDeviceSubscriber,7.1,05/04/2018_07:54:48;,delete
97679,CCoreDeviceSubscriber,7.1,05/04/2018_07:55:29;,delete
97631,OneAndDonePoolVzB,1.3.6.8,05/04/2018_07:55:31;,delete
97686,CCoreDeviceSubscriber,7.1,05/04/2018_07:56:02;,delete
97689,CCoreDeviceSubscriber,7.1,05/04/2018_07:56:15;,delete
97697,Project_Creation,1.6.0.6,05/04/2018_07:57:32;,delete
97674,CCoreDeviceSubscriber,7.1,05/04/2018_07:59:14;,delete
97694,CCoreDeviceSubscriber,7.1,05/04/2018_08:00:42;,delete
96845,CCoreDeviceSubscriber,7.1,05/04/2018_08:01:12;,delete
96810,CCoreDeviceSubscriber,7.1,05/04/2018_08:01:20;,delete
97700,CCoreDeviceSubscriber,7.1,05/04/2018_08:01:54;,delete
97724,Project_Creation,1.6.0.6,05/04/2018_08:03:26;,delete
97708,CCoreDeviceSubscriber,7.1,05/04/2018_08:03:29;,delete
96858,CCoreDeviceSubscriber,7.1,05/04/2018_08:04:30;,delete
96861,Project_Creation,1.6.0.6,05/04/2018_08:04:39;,delete
97719,CCoreDeviceSubscriber,7.1,05/04/2018_08:05:19;,delete
97716,CCoreDeviceSubscriber,7.1,05/04/2018_08:06:23;,delete
97712,CCoreDeviceSubscriber,7.1,05/04/2018_08:09:14;,delete
96891,CCoreDeviceSubscriber,7.1,05/04/2018_08:10:52;,delete
96883,CCoreDeviceSubscriber,7.1,05/04/2018_08:11:08;,delete
96894,Project_Creation,1.6.0.6,05/04/2018_08:11:14;,delete
96895,CCoreDeviceSubscriber,7.1,05/04/2018_08:11:44;,delete
96898,CCoreDeviceSubscriber,7.1,05/04/2018_08:12:11;,delete
97753,CCoreDeviceSubscriber,7.1,05/04/2018_08:13:09;,delete
96902,Project_Creation,1.6.0.6,05/04/2018_08:13:33;,delete
96900,CCoreDeviceSubscriber,7.1,05/04/2018_08:14:19;,delete
97756,Project_Creation,1.6.0.6,05/04/2018_08:14:26;,delete
97750,CCoreDeviceSubscriber,7.1,05/04/2018_08:15:16;,delete
97760,CCoreDeviceSubscriber,7.1,05/04/2018_08:15:17;,delete
96924,Project_Creation,1.6.0.6,05/04/2018_08:16:15;,delete
97736,CCoreDeviceSubscriber,7.1,05/04/2018_08:16:42;,delete
96921,CCoreDeviceSubscriber,7.1,05/04/2018_08:21:58;,delete
97766,Project_Creation,1.6.0.6,05/04/2018_08:22:02;,delete
96927,CCoreDeviceSubscriber,7.1,05/04/2018_08:23:19;,delete
97788,Project_Creation,1.6.0.6,05/04/2018_08:25:54;,delete
97789,Project_Creation,1.6.0.6,05/04/2018_08:27:20;,delete
97784,CCoreDeviceSubscriber,7.1,05/04/2018_08:30:24;,delete
97797,Project_Creation,1.6.0.6,05/04/2018_08:33:36;,delete
97793,CCoreDeviceSubscriber,7.1,05/04/2018_08:37:48;,delete
97801,Project_Creation,1.6.0.6,05/04/2018_08:37:49;,delete
97802,Project_Creation,1.6.0.6,05/04/2018_08:38:20;,delete
97803,Project_Creation,1.6.0.6,05/04/2018_08:38:20;,delete
97835,Project_Creation,1.6.0.6,05/04/2018_08:40:04;,delete
97852,Project_Creation,1.6.0.6,05/04/2018_08:40:58;,delete
97853,Project_Creation,1.6.0.6,05/04/2018_08:41:06;,delete
97869,Project_Creation,1.6.0.6,05/04/2018_08:42:15;,delete
97870,Project_Creation,1.6.0.6,05/04/2018_08:44:38;,delete
97883,Project_Creation,1.6.0.6,05/04/2018_08:45:21;,delete
97832,CCoreDeviceSubscriber,7.1,05/04/2018_08:45:25;,delete
96981,Project_Creation,1.6.0.6,05/04/2018_08:50:31;,delete
96982,Project_Creation,1.6.0.6,05/04/2018_08:50:31;,delete
96984,Project_Creation,1.6.0.6,05/04/2018_08:50:32;,delete
96987,Project_Creation,1.6.0.6,05/04/2018_08:50:32;,delete
97899,Project_Creation,1.6.0.6,05/04/2018_09:04:40;,delete
97914,Project_Creation,1.6.0.6,05/04/2018_09:06:58;,delete
97917,Project_Creation,1.6.0.6,05/04/2018_09:07:28;,delete
97918,Project_Creation,1.6.0.6,05/04/2018_09:32:52;,delete
98075,Project_Creation,1.6.0.6,05/04/2018_09:34:19;,delete
90277,OneNetOTMGenericFallout,2.6.1,05/04/2018_09:36:19;,delete
96216,ICM_RFP_Review,2.4,05/04/2018_09:36:55;,delete
98079,Project_Creation,1.6.0.6,05/04/2018_09:37:25;,delete
98049,VzBLDMajorTransportPool,1.6.3.1.8,05/04/2018_09:37:34;,delete
97953,CancelNFIDProcess,1.6.8,05/04/2018_09:37:35;,delete
90278,OneNetOTMGenericFallout,2.6.1,05/04/2018_09:37:56;,delete
97954,Project_Creation,1.6.0.6,05/04/2018_09:46:40;,delete
97955,Project_Creation,1.6.0.6,05/04/2018_09:48:37;,delete
98080,VzBLDMajorTransportPool,1.6.3.1.8,05/04/2018_09:49:31;,delete
97956,CancelNFIDProcess,1.6.8,05/04/2018_09:49:31;,delete
97959,Project_Creation,1.6.0.6,05/04/2018_09:52:16;,delete
97966,Project_Creation,1.6.0.6,05/04/2018_09:52:21;,delete
98095,Project_Creation,1.6.0.6,05/04/2018_09:53:46;,delete
98101,Project_Creation,1.6.0.6,05/04/2018_09:56:33;,delete
98089,VzBLDMajorTransportPool,1.6.3.1.8,05/04/2018_09:58:20;,delete
98102,CancelNFIDProcess,1.6.8,05/04/2018_09:58:20;,delete
97979,Project_Creation,1.6.0.6,05/04/2018_10:00:19;,delete
97987,Project_Creation,1.6.0.6,05/04/2018_10:07:51;,delete
98111,Project_Creation,1.6.0.6,05/04/2018_10:09:12;,delete
97996,Project_Creation,1.6.0.6,05/04/2018_10:09:31;,delete
97995,Project_Creation,1.6.0.6,05/04/2018_10:09:34;,delete
98115,Project_Creation,1.6.0.6,05/04/2018_10:09:39;,delete
99003,Project_Creation,1.6.0.6,05/04/2018_10:09:52;,delete
99018,Project_Creation,1.6.0.6,05/04/2018_10:10:02;,delete
98134,Project_Creation,1.6.0.6,05/04/2018_10:12:14;,delete
98139,Project_Creation,1.6.0.6,05/04/2018_10:12:20;,delete
98140,Project_Creation,1.6.0.6,05/04/2018_10:12:22;,delete
98141,Project_Creation,1.6.0.6,05/04/2018_10:12:22;,delete
98142,Project_Creation,1.6.0.6,05/04/2018_10:12:22;,delete
98143,Project_Creation,1.6.0.6,05/04/2018_10:12:22;,delete
98144,Project_Creation,1.6.0.6,05/04/2018_10:12:22;,delete
99064,Project_Creation,1.6.0.6,05/04/2018_10:13:01;,delete
99069,Project_Creation,1.6.0.6,05/04/2018_10:14:06;,delete
99076,Project_Creation,1.6.0.6,05/04/2018_10:17:18;,delete
99077,Project_Creation,1.6.0.6,05/04/2018_10:17:34;,delete
99083,Project_Creation,1.6.0.6,05/04/2018_10:17:47;,delete
98208,ICM_RFP_Review,2.4,05/04/2018_10:19:07;,delete
98233,Project_Creation,1.6.0.6,05/04/2018_10:22:35;,delete
99065,ICM_RFP_Review,2.4,05/04/2018_10:27:06;,delete
99131,Project_Creation,1.6.0.6,05/04/2018_10:31:08;,delete
99133,Project_Creation,1.6.0.6,05/04/2018_10:31:09;,delete
99132,Project_Creation,1.6.0.6,05/04/2018_10:31:09;,delete
98282,Project_Creation,1.6.0.6,05/04/2018_10:31:09;,delete
98315,Project_Creation,1.6.0.6,05/04/2018_10:32:35;,delete
98322,Project_Creation,1.6.0.6,05/04/2018_10:32:56;,delete
98338,Project_Creation,1.6.0.6,05/04/2018_10:35:57;,delete
98343,Project_Creation,1.6.0.6,05/04/2018_10:36:57;,delete
98344,Project_Creation,1.6.0.6,05/04/2018_10:36:59;,delete
99166,Project_Creation,1.6.0.6,05/04/2018_10:37:51;,delete
98358,Project_Creation,1.6.0.6,05/04/2018_10:40:28;,delete
98399,Project_Creation,1.6.0.6,05/04/2018_10:46:05;,delete
98339,ICM_RFP_Review,2.4,05/04/2018_10:46:36;,delete
99206,Project_Creation,1.6.0.6,05/04/2018_10:48:20;,delete
99221,Project_Creation,1.6.0.6,05/04/2018_10:50:40;,delete
98422,Project_Creation,1.6.0.6,05/04/2018_10:52:16;,delete
99134,OOFVendorDocProcessing,5.6,05/04/2018_10:55:44;,delete
98447,CCoreDeviceSubscriber,7.1,05/04/2018_10:58:05;,delete
98459,Project_Creation,1.6.0.6,05/04/2018_10:58:54;,delete
98488,Project_Creation,1.6.0.6,05/04/2018_11:05:09;,delete
98510,Project_Creation,1.6.0.6,05/04/2018_11:11:28;,delete
98527,Project_Creation,1.6.0.6,05/04/2018_11:22:51;,delete
99365,Project_Creation,1.6.0.6,05/04/2018_11:23:44;,delete
99384,Project_Creation,1.6.0.6,05/04/2018_11:33:39;,delete
99402,Project_Creation,1.6.0.6,05/04/2018_11:37:44;,delete
98541,Project_Creation,1.6.0.6,05/04/2018_11:41:47;,delete
99410,Project_Creation,1.6.0.6,05/04/2018_11:42:26;,delete
99411,Project_Creation,1.6.0.6,05/04/2018_11:43:08;,delete
99417,Project_Creation,1.6.0.6,05/04/2018_11:47:05;,delete
99419,Project_Creation,1.6.0.6,05/04/2018_11:47:20;,delete
99425,Project_Creation,1.6.0.6,05/04/2018_11:50:06;,delete
99432,Project_Creation,1.6.0.6,05/04/2018_12:04:07;,delete
99439,Project_Creation,1.6.0.6,05/04/2018_12:12:38;,delete
98554,Project_Creation,1.6.0.6,05/04/2018_12:12:45;,delete
96222,ICM_RFP_Review,2.4,05/04/2018_12:13:07;,delete
99448,Project_Creation,1.6.0.6,05/04/2018_12:14:01;,delete
98556,Project_Creation,1.6.0.6,05/04/2018_12:25:30;,delete
98557,Project_Creation,1.6.0.6,05/04/2018_12:32:51;,delete
98558,Project_Creation,1.6.0.6,05/04/2018_12:33:57;,delete
99454,Project_Creation,1.6.0.6,05/04/2018_12:34:52;,delete
97919,ICM_RFP_Review,2.4,05/04/2018_12:35:45;,delete
99456,Project_Creation,1.6.0.6,05/04/2018_12:39:31;,delete
99457,Project_Creation,1.6.0.6,05/04/2018_12:42:45;,delete
98571,Project_Creation,1.6.0.6,05/04/2018_12:48:33;,delete
98573,Project_Creation,1.6.0.6,05/04/2018_12:54:43;,delete
99458,Project_Creation,1.6.0.6,05/04/2018_12:55:39;,delete
99463,Project_Creation,1.6.0.6,05/04/2018_12:57:41;,delete
99468,Project_Creation,1.6.0.6,05/04/2018_12:58:01;,delete
98575,Project_Creation,1.6.0.6,05/04/2018_12:58:05;,delete
98567,ICM_RFP_Review,2.4,05/04/2018_12:59:07;,delete
99459,ICM_RFP_Review,2.4,05/04/2018_13:02:30;,delete
98580,Project_Creation,1.6.0.6,05/04/2018_13:04:39;,delete
99481,Project_Creation,1.6.0.6,05/04/2018_13:06:15;,delete
98586,Project_Creation,1.6.0.6,05/04/2018_13:06:53;,delete
99487,Project_Creation,1.6.0.6,05/04/2018_13:07:11;,delete
98587,Project_Creation,1.6.0.6,05/04/2018_13:07:41;,delete
99493,Project_Creation,1.6.0.6,05/04/2018_13:07:50;,delete
99494,Project_Creation,1.6.0.6,05/04/2018_13:08:17;,delete
99495,Project_Creation,1.6.0.6,05/04/2018_13:08:40;,delete
99464,ICM_RFP_Review,2.4,05/04/2018_13:11:11;,delete
99501,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:05;,delete
99503,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:11;,delete
99505,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:13;,delete
99506,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:18;,delete
99507,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:23;,delete
99512,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:26;,delete
99520,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:31;,delete
99519,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:32;,delete
99523,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:33;,delete
99525,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:35;,delete
99527,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:36;,delete
99538,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:43;,delete
99532,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:45;,delete
99539,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:46;,delete
99543,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:48;,delete
99534,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:49;,delete
99549,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:51;,delete
99545,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:51;,delete
99550,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:52;,delete
99555,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:54;,delete
99551,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:58;,delete
99561,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:13:58;,delete
99564,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:14:00;,delete
99562,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:14:01;,delete
99566,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:14:01;,delete
99567,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_13:14:02;,delete
99575,Project_Creation,1.6.0.6,05/04/2018_13:17:15;,delete
98604,Project_Creation,1.6.0.6,05/04/2018_13:17:20;,delete
98607,Project_Creation,1.6.0.6,05/04/2018_13:31:00;,delete
99582,Project_Creation,1.6.0.6,05/04/2018_13:37:36;,delete
99588,Project_Creation,1.6.0.6,05/04/2018_13:44:01;,delete
99593,VNSP_WF_SYNC_BLUEPRINT_DATA,1.3,05/04/2018_13:44:48;,delete
98608,Project_Creation,1.6.0.6,05/04/2018_13:49:17;,delete
98610,Project_Creation,1.6.0.6,05/04/2018_13:53:28;,delete
98611,Project_Creation,1.6.0.6,05/04/2018_14:05:40;,delete
99595,Project_Creation,1.6.0.6,05/04/2018_14:09:16;,delete
99610,Project_Creation,1.6.0.6,05/04/2018_14:09:35;,delete
99611,Project_Creation,1.6.0.6,05/04/2018_14:09:48;,delete
99612,Project_Creation,1.6.0.6,05/04/2018_14:09:52;,delete
99613,Project_Creation,1.6.0.6,05/04/2018_14:11:39;,delete
99620,Project_Creation,1.6.0.6,05/04/2018_14:13:09;,delete
99583,ICM_RFP_Review,2.4,05/04/2018_14:25:10;,delete
98621,Project_Creation,1.6.0.6,05/04/2018_14:26:19;,delete
98622,Project_Creation,1.6.0.6,05/04/2018_14:26:19;,delete
98623,Project_Creation,1.6.0.6,05/04/2018_14:26:19;,delete
98624,Project_Creation,1.6.0.6,05/04/2018_14:26:20;,delete
98627,Project_Creation,1.6.0.6,05/04/2018_14:26:20;,delete
98612,ICM_RFP_Review,2.4,05/04/2018_14:26:28;,delete
99473,ICM_RFP_Review,2.4,05/04/2018_14:26:28;,delete
98664,Project_Creation,1.6.0.6,05/04/2018_14:26:42;,delete
99696,Project_Creation,1.6.0.6,05/04/2018_14:28:33;,delete
99642,VNSP_WF_ORDER_ACTIVATION,1.1,05/04/2018_14:29:38;,delete
99701,Project_Creation,1.6.0.6,05/04/2018_14:31:22;,delete
98688,Project_Creation,1.6.0.6,05/04/2018_14:31:56;,delete
99720,CancelNFIDProcess,1.6.8,05/04/2018_14:32:25;,delete
99721,Project_Creation,1.6.0.6,05/04/2018_14:32:36;,delete
99689,ICM_RFP_Review,2.4,05/04/2018_14:33:01;,delete
98705,Project_Creation,1.6.0.6,05/04/2018_14:33:06;,delete
99702,VzBLDMajorTransportPool,1.6.3.1.8,05/04/2018_14:33:29;,delete
99728,CancelNFIDProcess,1.6.8,05/04/2018_14:33:30;,delete
98684,ICM_RFP_Review,2.4,05/04/2018_14:35:17;,delete
98719,Project_Creation,1.6.0.6,05/04/2018_14:40:15;,delete
98734,Project_Creation,1.6.0.6,05/04/2018_14:40:34;,delete
99770,Project_Creation,1.6.0.6,05/04/2018_14:40:43;,delete
99773,Project_Creation,1.6.0.6,05/04/2018_14:40:43;,delete
99788,Project_Creation,1.6.0.6,05/04/2018_14:40:46;,delete
99792,Project_Creation,1.6.0.6,05/04/2018_14:40:48;,delete
99786,Project_Creation,1.6.0.6,05/04/2018_14:40:50;,delete
98778,Project_Creation,1.6.0.6,05/04/2018_14:41:17;,delete
98789,Project_Creation,1.6.0.6,05/04/2018_14:41:27;,delete
99820,Project_Creation,1.6.0.6,05/04/2018_14:41:43;,delete
98825,Project_Creation,1.6.0.6,05/04/2018_14:42:21;,delete
98829,Project_Creation,1.6.0.6,05/04/2018_14:42:28;,delete
98749,VzBLDMajorTransportPool,1.6.3.1.8,05/04/2018_14:42:35;,delete
98837,CancelNFIDProcess,1.6.8,05/04/2018_14:42:37;,delete
98845,Project_Creation,1.6.0.6,05/04/2018_14:42:44;,delete
98706,ICM_RFP_Review,2.4,05/04/2018_14:42:59;,delete
98863,Project_Creation,1.6.0.6,05/04/2018_14:43:58;,delete
98900,Project_Creation,1.6.0.6,05/04/2018_14:45:54;,delete
99856,Project_Creation,1.6.0.6,05/04/2018_14:45:55;,delete
98932,Project_Creation,1.6.0.6,05/04/2018_14:49:00;,delete
99910,Project_Creation,1.6.0.6,05/04/2018_15:00:49;,delete
99925,Project_Creation,1.6.0.6,05/04/2018_15:00:58;,delete
99929,Project_Creation,1.6.0.6,05/04/2018_15:02:59;,delete
98958,Project_Creation,1.6.0.6,05/04/2018_15:04:03;,delete
98959,Project_Creation,1.6.0.6,05/04/2018_15:07:42;,delete
98978,Project_Creation,1.6.0.6,05/04/2018_15:10:43;,delete
98981,VNSP_WF_ORDER_BUILD_REQUIRED,1.2,05/04/2018_15:15:30;,delete
99955,ICM_RFP_Review,2.4,05/04/2018_15:23:48;,delete
98982,VNSP_WF_ORDER_BUILD_REQUIRED,1.2,05/04/2018_15:24:00;,delete
98993,Project_Creation,1.6.0.6,05/04/2018_15:29:39;,delete
98998,Project_Creation,1.6.0.6,05/04/2018_15:38:38;,delete
100057,VNSP_WF_ORDER_COLLECTION,1.2,05/04/2018_15:40:21;,delete
100059,Project_Creation,1.6.0.6,05/04/2018_15:46:49;,delete
101013,Project_Creation,1.6.0.6,05/04/2018_15:53:34;,delete
100062,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,05/04/2018_15:54:00;,delete
101029,Project_Creation,1.6.0.6,05/04/2018_15:58:50;,delete
100071,VNSP_WF_CRENDENTIAL_VERIFICATION,1,05/04/2018_16:11:40;,delete
100073,Project_Creation,1.6.0.6,05/04/2018_16:26:58;,delete
101048,Project_Creation,1.6.0.6,05/04/2018_16:46:36;,delete
101050,Project_Creation,1.6.0.6,05/04/2018_16:58:42;,delete
100083,Project_Creation,1.6.0.6,05/04/2018_17:04:31;,delete
100085,VNSP_WF_ORDER_BUILD_PROVISION,1,05/04/2018_17:19:00;,delete
100086,VNSP_WF_CRENDENTIAL_VERIFICATION,1,05/04/2018_17:29:39;,delete
101052,Project_Creation,1.6.0.6,05/04/2018_17:39:50;,delete
100089,Project_Creation,1.6.0.6,05/04/2018_18:13:00;,delete
100107,VNSP_WF_CRENDENTIAL_VERIFICATION,1,05/04/2018_18:23:28;,delete
100108,Project_Creation,1.6.0.6,05/04/2018_18:32:36;,delete
100110,Project_Creation,1.6.0.6,05/04/2018_18:33:43;,delete
100111,Project_Creation,1.6.0.6,05/04/2018_18:34:39;,delete
100113,VNSP_WF_ORDER_COLLECTION,1.2,05/04/2018_18:45:22;,delete
100115,VNSP_WF_CRENDENTIAL_VERIFICATION,1,05/04/2018_18:49:00;,delete
100117,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,05/04/2018_19:00:05;,delete
100118,VNSP_WF_ORDER_BUILD_PROVISION,1,05/04/2018_19:09:27;,delete
100119,VNSP_WF_CRENDENTIAL_VERIFICATION,1,05/04/2018_19:12:50;,delete
100121,VNSP_WF_CRENDENTIAL_VERIFICATION,1,05/04/2018_19:21:56;,delete
100122,VNSP_WF_CRENDENTIAL_VERIFICATION,1,05/04/2018_19:23:12;,delete
100124,VNSP_WF_ORDER_COLLECTION,1.2,05/04/2018_19:29:31;,delete
100126,VNSP_WF_CRENDENTIAL_VERIFICATION,1,05/04/2018_19:34:02;,delete
100127,VNSP_WF_CRENDENTIAL_VERIFICATION,1,05/04/2018_19:34:35;,delete
101055,Project_Creation,1.6.0.6,05/04/2018_21:37:08;,delete
100131,Project_Creation,1.6.0.6,06/04/2018_01:20:01;,delete
100132,Project_Creation,1.6.0.6,06/04/2018_02:07:56;,delete
100133,Project_Creation,1.6.0.6,06/04/2018_02:24:29;,delete
101085,CCoreDeviceSubscriber,7.1,06/04/2018_02:32:44;,delete
100139,Project_Creation,1.6.0.6,06/04/2018_02:36:45;,delete
100147,Project_Creation,1.6.0.6,06/04/2018_02:37:15;,delete
101089,Project_Creation,1.6.0.6,06/04/2018_02:38:34;,delete
100155,Project_Creation,1.6.0.6,06/04/2018_02:39:22;,delete
101096,CCoreDeviceSubscriber,7.1,06/04/2018_02:44:38;,delete
100157,VNSP_WF_ORDER_ACTIVATION,1.1,06/04/2018_02:55:28;,delete
101100,Project_Creation,1.6.0.6,06/04/2018_02:55:50;,delete
100159,Project_Creation,1.6.0.6,06/04/2018_03:00:05;,delete
101110,Project_Creation,1.6.0.6,06/04/2018_03:06:03;,delete
101117,CCoreDeviceSubscriber,7.1,06/04/2018_03:31:31;,delete
100198,CCoreDeviceSubscriber,7.1,06/04/2018_03:32:45;,delete
101119,CCoreDeviceSubscriber,7.1,06/04/2018_03:32:54;,delete
101121,CCoreDeviceSubscriber,7.1,06/04/2018_03:32:56;,delete
100202,CCoreDeviceSubscriber,7.1,06/04/2018_03:33:29;,delete
101124,CCoreDeviceSubscriber,7.1,06/04/2018_03:33:55;,delete
100206,CCoreDeviceSubscriber,7.1,06/04/2018_03:34:20;,delete
100196,CCoreDeviceSubscriber,7.1,06/04/2018_03:34:23;,delete
100212,CCoreDeviceSubscriber,7.1,06/04/2018_03:35:42;,delete
100217,CCoreDeviceSubscriber,7.1,06/04/2018_03:37:06;,delete
101129,CCoreDeviceSubscriber,7.1,06/04/2018_03:38:46;,delete
100210,CCoreDeviceSubscriber,7.1,06/04/2018_03:38:49;,delete
101130,CCoreDeviceSubscriber,7.1,06/04/2018_03:38:55;,delete
101128,CCoreDeviceSubscriber,7.1,06/04/2018_03:40:54;,delete
101126,CCoreDeviceSubscriber,7.1,06/04/2018_03:41:17;,delete
100225,CCoreDeviceSubscriber,7.1,06/04/2018_03:41:47;,delete
101147,CCoreDeviceSubscriber,7.1,06/04/2018_03:44:33;,delete
100228,CCoreDeviceSubscriber,7.1,06/04/2018_03:45:18;,delete
101142,CCoreDeviceSubscriber,7.1,06/04/2018_03:46:01;,delete
100230,CCoreDeviceSubscriber,7.1,06/04/2018_03:46:09;,delete
101152,CCoreDeviceSubscriber,7.1,06/04/2018_03:46:12;,delete
100221,CCoreDeviceSubscriber,7.1,06/04/2018_03:46:15;,delete
100234,CCoreDeviceSubscriber,7.1,06/04/2018_03:47:00;,delete
101155,CCoreDeviceSubscriber,7.1,06/04/2018_03:47:13;,delete
100241,CCoreDeviceSubscriber,7.1,06/04/2018_03:47:18;,delete
101166,CCoreDeviceSubscriber,7.1,06/04/2018_03:49:29;,delete
100237,CCoreDeviceSubscriber,7.1,06/04/2018_03:52:09;,delete
100244,CCoreDeviceSubscriber,7.1,06/04/2018_03:52:46;,delete
101163,CCoreDeviceSubscriber,7.1,06/04/2018_03:53:17;,delete
101157,CCoreDeviceSubscriber,7.1,06/04/2018_03:54:46;,delete
100254,CCoreDeviceSubscriber,7.1,06/04/2018_03:55:37;,delete
100251,CCoreDeviceSubscriber,7.1,06/04/2018_03:56:48;,delete
101185,CCoreDeviceSubscriber,7.1,06/04/2018_03:57:48;,delete
101178,CCoreDeviceSubscriber,7.1,06/04/2018_03:59:27;,delete
100260,CCoreDeviceSubscriber,7.1,06/04/2018_04:00:35;,delete
100263,CCoreDeviceSubscriber,7.1,06/04/2018_04:00:41;,delete
101193,CCoreDeviceSubscriber,7.1,06/04/2018_04:00:59;,delete
100256,CCoreDeviceSubscriber,7.1,06/04/2018_04:02:44;,delete
101195,CCoreDeviceSubscriber,7.1,06/04/2018_04:03:23;,delete
100273,Project_Creation,1.6.0.6,06/04/2018_04:06:23;,delete
101208,CCoreDeviceSubscriber,7.1,06/04/2018_04:06:44;,delete
101216,CCoreDeviceSubscriber,7.1,06/04/2018_04:08:35;,delete
101200,CCoreDeviceSubscriber,7.1,06/04/2018_04:08:40;,delete
101204,CCoreDeviceSubscriber,7.1,06/04/2018_04:09:23;,delete
100275,Project_Creation,1.6.0.6,06/04/2018_04:10:09;,delete
100293,Project_Creation,1.6.0.6,06/04/2018_04:29:17;,delete
100311,Project_Creation,1.6.0.6,06/04/2018_04:36:20;,delete
100312,Project_Creation,1.6.0.6,06/04/2018_04:41:08;,delete
101244,Project_Creation,1.6.0.6,06/04/2018_04:47:40;,delete
90276,OneNetOTMGenericFallout,2.6.1,06/04/2018_05:00:14;,delete
100315,Project_Creation,1.6.0.6,06/04/2018_05:04:49;,delete
100327,Project_Creation,1.6.0.6,06/04/2018_05:11:23;,delete
100329,Project_Creation,1.6.0.6,06/04/2018_05:12:01;,delete
101267,Project_Creation,1.6.0.6,06/04/2018_05:24:16;,delete
100343,Project_Creation,1.6.0.6,06/04/2018_05:25:48;,delete
100356,Project_Creation,1.6.0.6,06/04/2018_05:28:12;,delete
101292,Project_Creation,1.6.0.6,06/04/2018_05:30:28;,delete
101294,Project_Creation,1.6.0.6,06/04/2018_05:31:50;,delete
100369,Project_Creation,1.6.0.6,06/04/2018_05:33:33;,delete
100373,Project_Creation,1.6.0.6,06/04/2018_05:36:22;,delete
101323,Project_Creation,1.6.0.6,06/04/2018_05:48:46;,delete
100390,Project_Creation,1.6.0.6,06/04/2018_06:08:20;,delete
101347,Project_Creation,1.6.0.6,06/04/2018_06:08:38;,delete
100391,Project_Creation,1.6.0.6,06/04/2018_06:22:12;,delete
101352,Project_Creation,1.6.0.6,06/04/2018_06:22:15;,delete
100394,Project_Creation,1.6.0.6,06/04/2018_06:24:57;,delete
100398,Project_Creation,1.6.0.6,06/04/2018_06:27:00;,delete
101369,Project_Creation,1.6.0.6,06/04/2018_06:27:02;,delete
101370,OOFVendorDocProcessing,5.6,06/04/2018_06:27:08;,delete
101377,Project_Creation,1.6.0.6,06/04/2018_06:31:56;,delete
100399,Project_Creation,1.6.0.6,06/04/2018_06:32:52;,delete
100400,Project_Creation,1.6.0.6,06/04/2018_06:37:17;,delete
101395,Project_Creation,1.6.0.6,06/04/2018_06:38:37;,delete
101399,Project_Creation,1.6.0.6,06/04/2018_06:39:44;,delete
101401,Project_Creation,1.6.0.6,06/04/2018_06:40:38;,delete
101353,OOFVendorDocProcessing,5.6,06/04/2018_06:40:47;,delete
101378,OOFVendorInvoiceProcessing,1.2,06/04/2018_06:41:06;,delete
100403,Project_Creation,1.6.0.6,06/04/2018_06:42:25;,delete
